"comments","classe"
"Grande merdas! Imagina se todo mundo colocasse a metade de uma foto de um bandido pilantra junto a sua, que ridículo seria! Seus desocupados! #ptnuncamais #lulapilantra",1
"Minha duvida hj é se eu vendo avon, se dou palestras, se cato bosta de elefante ou se jogo na mega sena.... PTzada.... tropa de ladrao",1
"Os petralhas colocaram sua corja em todos os lugares, não salva ninguém, que tristeza ..",1
"Intervenção militar no STF, já",1
"Isso caso intervecao militar mesmo, se o bolsonaro nao fechar o congresso e o supremo os militares vao e prender tambem.",1
"Intervenção militar já !!! Acaba  STF não serve pra nada mesmo...@joicehasselmannoficial",1
"Cadê as forças armadas!!!!!Socorro!!!!!",1
"MILITARES  FECHA O SUPREMO! !!!!! MOURÃO! !!!!!",1
"ART. 142 já não aguento mais esses canalhas STF l, congresso e senado",1
"vamos acabar com este STF , senado , vamos povo tá na hora de mostrar a força , vamos exército nos ajudem",1
"Pega seu dinheiro comunista de merda e da pra ela ??????????",1
"Ta faltando um cabo e um soldado pra fecharem essa merda logo 🇧🇷😠",1
"Artigo 142 nestes ratos corruptos STF bandidos safados vagabundos canalhas abutres crápulas do STF derrubar está corte criminosa do Brasil",1
"@joicehasselmannoficial porque as forcas armada nao interven no STF urgente.",1
"As forças armadas  podem nos salvar destes miseráveis do STF",1
"É complicado o desmame dessa turma da esquerda. Se acostumaram com a grana fácil desviada dos cofres públicos e agora esperneiam com a seca total.",1
"O grande problema é que os fracassados, jamais torcerá para que outras pessoas tenham sucesso. No caso aqui... ESSA TURMA DO PT. Eles nunca mudaram e jamais mudarão.... Sempre prestarão um DESFAVOR AO BRASIL. Gostaria apenas de lembrar aos meus compatriotas que o nosso verdadeiro inimigo NÃO ESTÁ NA FORA... TÁ AQUI DISFARÇADO",1
"O ódio da esquerda é maior que o seu amor pelo Brasil, vale até quebrar o país se isso prejudicar o Bolsonaro, não importa se o brasileiro se FODE junto, importante é que atrapalharam o Bolsonaro!!",1
"Os eleitores dessa corja deveriam se envergonhar pois torcem contra o próprio país estamos no mesmo barco mas a esquerda é ignorante demais para verem isso, por favor nas próximas eleições não reeleja quem não quer o crescimento do próprio país!!!! 🇧🇷🙌",1
"Meu cachorro cagando, trabalha muito mais pelo Brasil do que estes esquerdistas parasitas!",1
"Essa esquerda não tem o que fazer",1
"Só  os PTRALHAS, lixo do Brasil",1
"Ou quando o Brasil estava sendo saqueado pelo PT? ?",1
"Deveriam ser presos esses pretalhas!!",1
"Esses petistas são sujos!",1
"Este povo do PT são uns FDP..",1
"Eles fazem isso pq o salário deles está garantido no fim do mês. Esses vagabundos estão contra o povo trabalhador. Intervenção militar já no congresso e no STF.",1
"Bom e assim , xupa bolsomions .....papaguns",1
"Safada !! ONU não vale nada!!",1
"Essa vagabunda devia ter pena é da propina que ela levou que tirou de um hospital inteiro do Brasil",1
"Esquerdista dos inferno.",1
"Sai fora vaga, vagaba",1
"Uma safada sem caráter.",1
"??????16 anos o PT roubando o Brasil.",1
"Aí depois dela Bolosolixo. É um péssimo dia para existir",1
"PT roubando o país inteiro!!",1
"E A LEI DO CÃO DEVERIA ATINGUIR SÓ OS QUE VOTARAM NESTE VERME",1
"Legal. Roubamos os sonhos dela. Kkkkkkk. Vamos acabar com as plantações de alimentos, com a pesca , a criação de gado e viver felizes para sempre!!! Isso sim é um conto de fadas. Vai pra escola minha filha. Quem sabe vc não aprende alguma coisa de útil ao invés de seguir a cartilha marxista que dizimou milhões pela fome e pela miséria.",1
"DEVERIA ATINGIR SÓ OS VOTARAM NESTE VERME",1
"Vagabunda, roubou o Brasil agora tá com pena, vá se fuder",1
"Pena porque não vai mais roubar nosso Brasil, sua quenga velha",1
"Manuela doa seu salário pra mim, SUA COMUNISTA",1
"Conheco uma vagabunda de longe!!! ??????",1
"Quem tem pena é galinha, mas ela é uma VACA LOUCA.",1
"Pilantra vadia",1
"#forabolsonaro #forabolsominionsestupidos #lulapresopolitico #amazoniaficabolsonarosai #amazoniafica",1
"Vagabunda fingida...",1
"E Bozominions defendendo pacote anti crime de um juiz corrupto, excludente de ilicitude. Meu ovo.",1
"Branco fazendo branquice. Quando o escandinavo resolve salvar o mundo, sai da frente que lá vem discurso grandioso, em inglês perfeito. Que preguiça.",1
"Veia safada.",1
"#FAZEMFILALOGOVAOTODOSPRACADEIAESSAQUADRILHADOLADRAOCACHACEIRO",1
"#FORAQUADRILAPTNUNCAMAIS",1
"Esquerdista.",1
"Agora os trouxas fazem 🔫🔫🔫🔫🔫🔫🔫🔫🔫🔫😂😁😂😁😂😁😂😁😂😃😃😂😁😁😀😁😀😁😀😂😁😂😁",1
"Rapariga",1
"Vagabunda",1
"Os gados gostam de pagar para tirar férias 🍊🍊",1
"Velha sem vergonha, vagabunda !",1
"Não precisamos da pena de ninguém ,ainda mais dessa desqualificada ,guarde ela ,as muitas penas que tem pra si mesma ??, #Bolsonaro2022 ,sem mais .....",1
"É comunista! Voces acham que ela não é igual ao ladrões do pt?",1
"Safada",1
"Cahorrona",1
"#frenteemdefesadasoberania #brasilsobataque #brasilsobataquefascista #obrasilénosso",1
"Safadona",1
"@incriveislugares2 Engano seu! Isso é coisa da direita burra q fica querendo mostrar q escolheu o lado certo",1
"Enquanto um protege nossas riquezas, o outro se preocupa com o cú alheio",1
"esses caras dão muito é CÚ",1
"Bruxa ladra dozinferno ??",1
"ei fi de rapariga esse Bolsonaro",1
"Essa é uma canalha esquerdopata! Nós brasileiros não precisamos de suas condolências! Bandida!",1
"Gente quantas maldades, essa história de que daqui a 10 anos o Brasil será melhor, é absurda , até quando os bolsominions, continuarão com o manterá a culpa é do PT, até quando essa lobotomia fará efeito, com uma receita de bilhões, deixada nos cofres e essa praga fascista usurpando , vendendo tudo e prejudicando somente os menos favorecidos, em favor de empresários e grandes fortunas ?",1
"Mulherzinha safada",1
"JAMAIS IRIA TORCER CONTRA O MEU BRASIL, MAS BEM FEITO PRA QUEM VOTOU NESSE PEDAÇO DE ESTRUME, EU VOU ME FODER, MAIS QUERO VER DE CAMAROTE ESSES BURROS SE FODEREM MAIS AINDA!",1
"Velhinha safada senil, alguém faça a gentileza de calar esses canalhas, já não suporto mais nem ver a cara desses hipócritas, Bachelet, Macron, Maduro, os petralhas e por aí vai",1
"Essa vagabunda não tem que falar nada!",1
"Nao adianta petesada voçeis nao vao atrapalhar o povo nao quere mais PT tar ok",1
"???? abstinência de propina faz isso, cria até pena kkkk",1
"Chupa sua pistoleira",1
"EU AVISEI AOS BURROS E JUMENTAS QUE VOTARAM NESTE LOUCO 😂😂😂",1
"Pq é uma PILANTRA do mesmo NÍVEL BAIXO de LULADRÃO E DIMANTA!",1
"Prostitutazinha da #globolixo vai se LASCAR",1
"Toma lixo esquerdalha !",1
"Vaca",1
"Esquerdista mentirosa , saia daí antes de ser demitida se liberte dos Comunista marinho .",1
"#globobosta #globolixo #lulamandantedocrime #stfvergonhanacional #bolsonaroorgulhaobrasil #bolsonaro2022",1
"Oportunista essa corrupta.Agora todos os Comunistas querem se fazer de vítimas.",1
"As viúvas do Partido das trevas PT estão em todos os lugares tentando enganar o povo desinformado e estimulan os analfabetos funcionais a acreditar que podem se dar bem sem fazer esforço nenhum para melhorar o Brasil ??????????????",1
"De roubo PT entende né.....da uma dicas #gleisihoffmannnacadeiajá #gleisiterrorista #GleisiDesesperada",1
"Viver do comunismo é triste!! Uma hora o dinheiro acaba e você vai ter que trabalhar...!????????????????",1
"Essa esquerdopata imbecil não consegue ser ouvida nem no Chile, sua terra!",1
"Lixo comunista",1
"Vocês falarem em roubo é uma comédia. #ptcorrupto #ptlixo",1
"Q velha ordinária!! A Esquerdalha tem todos a mesma face!!??????",1
"Se ferrou linguaruda, esquerdista idiota",1
"A cara de frustração da vagabunda.????",1
"Chupa pobre de direita!!!!🤣🤣",1
"Por isso que SSA senhora defende o PT, e ela me dá NOJO.",1
"Cadelinha de estimação da lixo",1
"Essa comunista de bosta da Globo lixo não vale nada.",1
"???? Ela é galinha! Pena?! Q é isso!?",1
"Clínica. Faz parte da esquerda demoníaca.",1
"Chupa esquerdista!",1
"#lulaladrao",1
"Biscate",1
"Esquerdista do cacete",1
"Todo dia essa esquerda quer desmoralizar nosso governo. ????????????????",1
"Ja passou,da hora de saírem de cena seus comunistas da globo lixo!!!",1
"Frustrada sexual.",1
"???? cada escorregada, q o programa caiu muito de audiência, além CLARO, das caras e bocas q são horríveis!! Essa #PTRALHADA cansou!! Ñ dá nem p tentar assistir!! DESINFORMAÇÃO e com viés ideológico e político!!????????",1
"E isso vale para os coxinhas 🍗🍗🍗 também ???? Nossa!!! Governo pato...🦆🦆🦆🦆🦆🦆 Só come abacaxi ...🍍🍍🍍🍍🍍",1
"A Globo é um.lixo hoje falou o tempo todo acusando o Bolsonaro..Cadê os 19 governadores da esquerda do Nordeste??",1
"INIMIDO DO POVO BRASILEIRO!! vamos pagar pelos loucos como ele que votaram nele =(((",1
"Quem joga óleo e@pt esquerda todo vai pagar por isto não come peixe que pecado cai quem sujou mar de óleo",1
"O Leilane cala essa boca suja greluda",1
"Vaca",1
"Eu que tenho pena dessa mulher feia e de um caráter duvidoso.",1
"bolsonarosp @jairmessiasbolsonaro @carla.zambelli @carlosbolsonaro , com a matéria de ontem divulgada no JN, sobre a suposta ligação do caso da deputada, então o que vejo e que todos sabemos que a globo criou um álibi, perfeito só que não. Agora já podemos ligar uma fato do Adélio, quem foi seu possível mandante, não resta Dúvida, pode ligar às coisas, primeiro a Globo defende de unhas e dentes uma narrativa do PSOL tentando ligar a família de Bolsonaro ao crime, segundo agora tenta criar esse álibi, mas fracassou. Podemos agora identificar o mandante do crime, Rede Globo, não resta dúvida, eles pagam advogados caros para defender o vagabundo para tirar a vida do PR. Porém Deus é maior, Não adianta, Globo, STF, Congresso, PSL, Esquerda, Centrão etc. Tentar contra Jair, Jair foi o todo Poderoso que o escolherá para governar o Brasil. Só por uma atitude dele, a de ser amigo de Israel, Deus é agraciado por Jair ser voto a favor de Israel, Jair vai ser novamente em 2022 nosso presidente. Viva o Brasil viva Israel!.",1
"Pena pq a boquinha secou né sua socialista de merda!!!! ????????????",1
"#1AnoDaVitoria #EuApoioPresidenteBolsonaro #LulaMandanteDoCrime",1
"Hipócrita! Esquerda Nunca Mais!",1
"Minha ideologia é o Brasil, deixa o povo ficar em silêncio...A esquerda toma conta e os oportunistas .",1
"Se ela acha tão bacana o socialismo porque não vai morar na Venezuela, Cuba ou Coreia do Norte? Hipocrisia!!!!",1
"Vagabunda safada??????",1
"Plano da esquerda foi é e será sempre críticar não nunca teve um plano de governo único plano era como roubar .",1
"Votei em Bolsonaro, mas tô vendo que quando o QUEIRÓZ perder a paciência com vcs ele vai jogar o Governo do Bolsonaro na sargeta. A menos que vocês continuem alimentando a provável CHANTAGEM dele (óbvio que vocês nunca vão admitir que ele chantageia vcs). O Tofolli ter segurado a onda do COAF já é prova de que um tá com o rabo preso com outro. E não adianta vir com discurso de apoiar o presidente CEGA e INCONDICIONALMENTE: isso quem faz muito bem é a esquerda em relação à idolatria ao LULADRÃO. Não subestimem a inteligência de quem votou em Bolsonaro achando que ele iria SEMPRE se pautar pela VERDADE, ainda que doesse cortar na própria carne. Flávio com certeza tem uma TRÊTA muito séria com o Queiroz, pois, se não tivesse não se comportaria como ele se comporta em relação ao caso.",1
"Kd a burguesia que tanto apoia esse bosta, rapaz esse verme só chegou para destruir o país. Esse cara é uma vergonha mundial. Ricos que vive de mamada sim, esses apoiam ele.",1
"Toma Otarios que votaram nele olha que Elle so fode os pobres os Rico's tem tudo sabe me dizer Qual foi o ato dele contra os Rico's ,?",1
"Pilantra comunista oportunista",1
"Adorei o  quem é fã do Queiroz  ???? A esquerdalha ñ desiste!!!!",1
"O que dizer além de vaca véia ??? E no pior sentido da palavra.",1
"Não existe gabinete do ódio do lado.debbolsonaro isso é coisa de lula",1
"Comunista vagabunda",1
"Queiroz livre? Queiroz guerreiro do povo brasileiro?????????????? A ESQUERDALHA É PODRE",1
"FELIZES BOLSOOTARIOS?????? A CADA DIA BOLSOMERDA MOSTRA COM CLAREZA, QUE USOU VOCES, COMO O PESSOAL DO MATO USA O SABUGO DE MILHO.....PARA LIMPAR O CÚ!!!! ENTAO CAPIAUS BOLSOOTARIOS COMO SE SENTEM COMO SABUGOS DE MILHO DE BOLSOMERDA????? SE APENAS ATINGISSE VOCES, ESTRUMES, TUDO BEM,SERIA OTIMO!!!!! MAS VAI ATINGIR A TODOS, QUE NAO SAO IMBECIS COMO VOCES, BOLSOCAPIAUS!!! INFAMES!!!!💩💩💩🐴🐀🐀🐀🐀🐀🐀🐴🐴🐴🐴",1
"A esquerda além de tudo, é invejosa!??",1
"?????????? esquerdopatas piram!!",1
"Ele deixou bem claro. E muito difícil ser empresário no Brasil. Que iria acabar com isso que tá aí taokey. Mas o gado iludido com um porte de arma dgratizzz. Tá tomando no.cu. e gritando . Mito mito mito.🤣🤣🤣🤣",1
"Pq é uma safada",1
" Rei ARTHUR DECLARA: OLIMPÍADA do RIO FOI COMPRADA. É $Ó VA$ CULHAR que SURGIRÃO MAI$ CRIME$. #STFVERGONHANACIONAL #LulaChefeDeFACÇÃO #LulaMandanteDoCrime #ForaTraidoresDoBrasil????",1
"Só defende Lula por ser igual a ele...corrupta.",1
"Outra esquerdista cara de pau! Não basta os do Brasil! ??",1
"Mais uma entrevista top. Esquerdolândia morre de raiva. Não podemos perder.",1
"Bandida, safada, comunista e corrupta!!! Fora do Brasil!! Lixo!!!",1
"Vejam que as décadas de empenho da Rede Globo de Televisão, em destruir as famílias tradicionais brasileiras. Tem afetado também os próprios promotores desta destruição, que lutam. Por um Brasil 100% drogado, pedófilo, gay, lésbico, bandido, criminoso e com satanás no coração. Todos os anos vemos artistas, funcionários da referida emissora sendo presos, internados por posse e uso de entorpecentes. Muitos definhando e falecendo por terem contraído doenças graves, sexualmente transmissíveis inclusive o HIV. Colhemos aquilo que plantamos!",1
"Judeu dos infernos ??",1
"Essa puta não tem dó da Venezuela???",1
"Que escroto caquético! É a velha hipocrisia judaica no mundo dos pilantras monetários.",1
"A ONU é pior esquerda que temos no mundo atualmente.",1
"Velho babão só fala as negras.",1
"Vagabunda! Sem vergonha!",1
"Sério???? Engraçado que quem invadiu a Polônia foram os Nazistas. Você estava comemorando isso???? A invasão???? Fascista que fala, né!!!",1
"Esse PT é um lixo mesmo",1
"COMUNISTA FDP",1
"Que agumento sua doida? Já viu esquerda ter argumento? São todos uns canalhas",1
"Esses heróis da direitas são uns escrotos, doentes e perversos!",1
"Porém, ele está certo, bandidos tem q ser tratados como bandido.",1
"Facista nojento amigo de BOZO.",1
"Esse Sílvio santos é um VERME. U criminoso. Onde estava a VACA da Damares protetora da família. Essa pilantra não defende família coisa nenhuma.",1
"Cadê os responsáveis de preservar os direitos das crianças.... eu respondo indignada, que até mesmo os conselhos tutelares que poderiam fazer alguma coisa, não vão fazer, pois estão nas mãos da universal, igreja de corruptos e safados. É minha gente estamos indo de mal a pior....",1
"Até pelos comentários, a gente percebe quem é normal e quem é esquerdopata... Por que será né?",1
"Pqp , comunista fdp",1
"Caiu em desgraça no PSL. TR CUIDA!@@",1
