comments,classe
@machismocalleje @Nyra_Freedom Llevaba mucho escote la zorra esa :v,1
@xTZeuS Zeus callate puta gorda q te huele la boca,1
Es increíble a qué punto han llegado los progres frente a la canalla de los invasores https://t.co/8k3AYogY8T,1
@_yxko @realDazhDeMicy te pego un ca aso en la cara prra >:v,1
@Slow_Dancer_ No te lo mereces perra,1
Oye puta @perrenkes callate ya por favor,1
"A ver. Si quieres enseñar, lo haces, ¡pero bien! No cómo puta, nada más picando para conseguir follows 😡😡 https://t.co/bhftyv5zxm",1
Eres la vieja mas osicona y zorra del mundo que no te mereces andar con mi amigo,1
@Faventinaa Tú eres perra sólo conmigo.,1
@JuanitaTafernab @Brisamedinaa_ Cállate zorra,1
"España, caos total: Un grupo de manteros subsaharianos se enfrenta violentamente a los Mossos en... https://t.co/Euie06kYzv https://t.co/NXmhIwZURe",1
Ej2: es que es bien puta anda enseñando su cuerpo y eso en que le ayuda a ser feminista?,1
"@LunaUrlure @guapilla_vanesa GUARRA mejor busca alguien que te ponga mirando para Cuenca, que es lo que te hace falta, Guarrilla",1
"En EE. UU., ese moromierda ilegal estaría hecho un colador.  Los estadounidenses, los ataques a los suyos se los toman muy en serio, tanto en su propio país como en el extranjero. Te pasará factura, @sanchezcastejon https://t.co/ELRHtgyZp0",1
@quieromamarpene @calenton_madrid @Pito_maricon_ Vas a sentir como sé mueve mí polla en tú culo de putita para qué veas que tú amo no sé olvida nunca de darte tú ración de leche en ese maravilloso culo peludo de putita,1
@albafff14 tú eres una perra infernal,1
"@ureelan @TELMEXSoluciona Tú cállate, maldita sirvienta.",1
@Vampiregirl_83 ¿Porque no te prostituís guarra ? Aprende a respetar a otros fandoms o que ¿buscaos atención?,1
@jarid_pereira @maria_lejandra6 jarid callate brothal ella era puta pero aurelio es tan santo verdad. ella sabia con quien acostarse pa tener las cone,1
@_raindancer2 TU ERES LA AMIGA QUE SE METE LAS POLLAS DOBLÁS POR EL COÑO ZORRA,1
Maestros de la manipulación y borregos que lo difunden. Miedo racista al inmigrante pobre!!! Preguntale al turista americano quien le ha colado el miedo. https://t.co/dFp0CSFEfU,1
CACHO GUARRA QUE TE CALLES YA Y ME DEJES ESTUDIAR https://t.co/YKoWtvaRwB,1
@atahirAraque @indianajoness07 @carlosmoreno1 Ah tu eres la puta barata del vestido rojo? Ven para que te pongan presa aqui por estar hechandole vaina al gobierno https://t.co/pl4qpvVfAu,1
@mariooovt Está pinche zorra cállate,1
@CalvoAguss @ccasttellino Quedate callada hija de puta roba novios que son la pucha jajajananaba,1
yo creoque mereces un castigo por zorra no? *con el cigarro en la mano*(md) https://t.co/yH1uBFPbFl,1
@zabdiarrechame CALLATE ANA TOY MAL CONTIGO PERRA,1
"Cada año qué pasa, el Arenal se va pareciendo más a un campo de refugiados.",1
"USTED HABLA DESDE EL BUENISMO DEMAGOGO D LOS DELINCUENTES Q AGREDIERON A LOS GUARDIAS CIVILES AL SALTAR LA VALLA DE CEUTA ILEGALMENTE, NO SE OLVIDE, ILEGALMENTE Y AGRESIONES PREMEDITACIÓN.  LS G.CIVILES SON LS Q MERECEN MUCHÍSIMO MAS,Y LA HUMANIDAD CN ELLOS Y FAMILIAS q@ximopuig https://t.co/zGvfkyf864",1
"Todos los árabes son terroristas. Todos los colombianos son traficantes. Todos los haitianos son brujos y malos. Todos los portugueses huelen mal. Todos los franceses son racistas. Todos los venezolanos son malandros.  Así es tw, la vida de los hater. Los unicos que sirven pues.",1
"""¡Menudo cachondeo! Los refugiados se van de vacaciones a sus """"peligrosos"""" países con las ayudas públicas que reciben https://t.co/4bEL8F5ttF""",1
"Indocumentados, salen más caros detenidos que trabajando https://t.co/nUM92RxCg4 via @e_municipios",1
"@vntiat Maldita la puta que la parió, que es esta asquerosidad perra sucia. Debería sacarse la mierda que tiene en la cabeza hija de puta.",1
"@LUCIANA_LEON_R No metas a Víctor Raúl en tu perra das, ya la jodiste , ahora callate",1
"Mucho rollito con lo de #JuanaRivasSomosTodas pero en Ceuta y Melilla indocumentados,que no muestran sus pasaportes, arremeten contra la policia de frontera con palos,incendiarios y cal viva y nadie sale a la calle. Todos en la piscina de Galapagar pasando un #FelizSabado",1
-PERO PORQUE PUTAS TE MIRA TANTO ESA ZORRA??? LA CONOCES?? ES TU CASERA DEPLANO!!! HABLA PUES IMBECIL..!😠😠😤😤😡😡 - Es una revista pendeja ..!!😒😒 - ah si.! Es cierto 😌 te awo veve de lus..! 😘🙃🙂 https://t.co/JRDrzuWD6H,1
"Desde  cuándo unos ... sin papeles y con entrada ilegal en un país, que encima  les acoge, que vienen avasallando e imponiendo un sindicato totalmente  ilegal ¿o no están ilegalmente en este país? Y todavía se permiten decir  que somos racistas? https://t.co/QHbgCZsPKm",1
"NO+INMIGRACIÓN NO+INVASIÓN NO MÁS INMIGRANTES, DEPORTACIÓN MASIVA YA!!!! #DefiendeChile #ChilePrimero #SocialPatriotas2022 https://t.co/npFnkVLpoV",1
@daniellemx_ Te mereces mas la portadabde la revista playboy.. Por zorra.. Y mentirosa..,1
#AlCongresoPorLosJubilados carrio no sirve lo que decis hija de puta!!! Callate gorda pendonrchaa!!! Caguenla a palos!!,1
@weni_habbo @ESHabbo @JorgeHelper @LinuXx_Habbo @DeRociodemiel @BryanBieber17HB @iMonyHabbo Cállate puta,1
"Sonya porque tuviste que morir ptmr te odio pendeja, tenías que quedarte callada zorra sin alma https://t.co/vDTRILdW6U",1
Casi lloré en esta parte del capítulo. Fue perra pero no merecía tanto. https://t.co/A9aaecTVpx,1
Otro inmigrante que no quiere pagar el tren y agrede al hombre de seguridad y solo una española le ayuda. Esto es lo que invade España https://t.co/BD83gT1IOd,1
"@lortegadiaz Callate zorra corrupta que tu tienes las manos llenas de mucha sangre, sinvergüenza, vagabunda, pagarás como los otros.",1
@ximenaputisima por puta y golfa eso te merecías y hasta mas,1
@Paola5Navarro @UniPolitica @UniNoticias @TelemundoNews Cállate zorra narcotraficante colombiana q pide likes en su página cómo debes d estar d la mente ponte a trabajar xq se ve te falta dinero,1
miespana1 puta. zorra. guarra. falsa. hijueputa. feo. nazi. putón. furcia. imbécil. zopenco. gilipollas. subnormal.,1
"""Los mismos zurditos que llorarían si alguien tacha de """"terrorista"""" a un árabe o de """"simio"""" a un negro, ofenden a @carlosvives con el estereotipo racista de """"corroncho mamaburra"""" solo por tocar en Israel.  """"Soy progre pero me vuelvo racista/regionalista si no piensas como yo"""".""",1
Yo siempre he pensado que en mi otra vida fui negra mamona. Ahora me toca ser una güera desabrida y sin big ass.,1
"Y ese país está gobernado por un viejo cagalitroso cubano, un cretino colombiano indocumentado y un sirio-libanés narco-terrorista... https://t.co/0iMzJjyfLa",1
@YooaRamirez Callate zorra y deja de cagarme los tw,1
"@Fraanpereyra_ No es culpa miiiia uooo, la zorra de tu novia quiere arrancar",1
"Sobre el video que he publicado, me informan que ocurrio en Guatemala lo de la voz en árabe, es para meter mierda ¡¡Pido disculpas!! eso si, sigo pensando que son unos Hijos de Puta",1
@CaELiKe @ElChamoSalas YA CALLATE PUTA VIEJA DRAMATICA,1
"SABES A QUIÉN SE A TIRADO LA PELIRROJA ESTA LA MUY GUARRA?, AL RAMÓN Y LA FALDA QUE USABA SE LE VEÍA TODO",1
@steeficorrea Outfit***** puta cállate jajaja,1
"@exitosape Que tal hija de puta está perra, para ir de acusete con un superior e infringiendo la ley.",1
@miriaan_ac @Linaveso_2105 @HumildesSquad_ CÁLLATEEEE ZORRA AHRE #CNCO #BestBoyBand #iHeartAwards,1
"@IvanDuque presidente en Cúcuta , tenemos problemas con venezolanos que se disputan territorios como si estuvieran en Su país !!! No se como indocumentados pueden estar acá  cerremos la frontera y saquemos  aquellos que delinquen y hacen cada día más daños a nuestros ciudadanos",1
"Vieja de mierda, te mereces todo lo que esta mal hija de mil puta, te tenés que morir prendida fuego la concha de tu hermana",1
"@KarenB612 @SebaCaro8 Puta guede ql, callate por favor.. trabaje piola como lo has hecho hasta ahora, los resultad… https://t.co/yqrgWnAaZI",1
"En mi grupo de economía hay como dos bandos y yo estoy a lo: ""A ver puta niñata déjate de tonterías solo por querer… https://t.co/IMgk9CXc1u",1
@lafoca480 @CaraotaDigital callate maldito arrastrado hijo de puta!! en san cristobal no existen chavistas de mierd… https://t.co/8DnypJ1Pp4,1
la primera novia es una puta siempre pero te enseña para la siguienteeeeeee,1
@antolaaa_ Jajajjajaj callate puta chau,1
"@jennimartinez4 @daamnqueen me hace acordar a la perra de Nancy, me puso 00 tambien JAJAJAJAJ PERO NO HICE NI MIERDA LO MERECIA :(",1
CALLATE YA Y HAZME LA PUTA CENA JODERRR https://t.co/q1bnjE0yVh,1
"—¿Mamá, de dónde vienen los niños? —Los trae la cigüeña hijo. —Osea, que tu y la cigüeña... —No hijo, es que... —¡CÁLLATE PUTA ZOOFÍLICA!",1
@TartPvP Cállate puta,1
callate puta que gano el psuv,1
@_alexperezz17 Cállate puta,1
Tu cheta con foto entangada para hacerse la puta mi rocha come callada eso sí es una puta,1
ese poder q tenia topo para cuando lo interrumpías te hacía callar de una con el “cállate puta”,1
@LuluSZ2010 @n1hilism_ jajajaja callate hija de puta cuando toy en pedo no cojo,1
Lo que te mereces por perra,1
@bastadetopos Callate que me camine dosmillonesquinientas cuadras para llegar el semi. La puta que los parió a todos.,1
@ciudad_magazine callate vieja hija de puta reventada..tenian razón cuanto te echaron de rock and pop vieja cloaca,1
"Le di poco y nada de mi a una persona que se lo merecía todo, y le di todo a una puta que lo único que se merecía era leche en la boca",1
"@xlittledxath Ya cállate, perra.",1
@belulois1 Callate puta,1
"@TowandaRebels vAMOS A VER NIÑATAS, POR QUÉ COJONES HABLÁIS EN NOMBRE DE LAS PUTAS?",1
@RainaSoraya JAJAJAJAJAJA callate vos porq no te acordas hija de puta,1
@AmoaLydiaLozano tu eres mala y puta,1
"Pobre Amaia,que carita de tierra tragame,o mejor,de callate de una puta vez jajaja",1
@Vvalennpaez_ Callate hija de puta jajajajajajaja,1
@YonGoicoechea Callate malparida traidor con válidas te el fraude hijo de puta moriste como político,1
@fransanchez1974 La Puta Judía de tu Maldita Madre jajajaja cállate Ignorante que nunca has pateado un balón.,1
Me Pone ver como LA PUTA DE MI MUJER es Follada por OTRO para BrunoyMaria https://t.co/sYJzwsLIaL,1
"«Cállate, puta vieja, o te rajo el cuello». Restos orgánicos, basura, amenazas a los vecinos. Aumentan los ""narcopi… https://t.co/5f6FqHuAOO",1
@jeremias2o Cállate puta boluda,1
@MJauretche @saperhill GORDA HIJA DE PUTA!!!!OJALA TE QUEMES EN EL INFIERNO PEDAZO DE SORETE!!!!!.NO MERECES MAS RE… https://t.co/ymMHZk6jeN,1
@LidiaDelTirso Puta bollera callate ya,1
"Tu eres una puta, callate alv",1
@biankitooo Si decore cállate puta,1
Mónica que te calles la puta boca #OTGala7,1
maldita sea callate maldita puta me estresas,1
y como coño hay pavas que se enfadan por putas polladas y despues cantan letras como: que en tu cara eche la lechr… https://t.co/Os4huAbonw,1
@banegaslucia02 callate vos puta,1
ana te mereces mejor que quieres que te diga que puta mierda es esta #otgala7,1
Cualquier pretexto es bueno para ser puta y enseñar las nalgas 🙄🙄🙄 https://t.co/ZMj8pi6lC4,1
QUE TE CALLES PUTA @Tostaditita,1
#OTGala7 Noemí JAJAJAJAJAJA ESTA MUJER ES LA PUTA AMA,1
@NadiaEspindola_ Cállate ya te dije la puta,1
@laurabozzo callate puta,1
@martalml Callate puta jajaja,1
@IgnacioSinner @gastonlagos18 Cállate vieja zorra,1
Lo más que me gusta es que tú eres bien puta.,1
Daiana callate porque no soporto mas la voz de camionero que tenes yo sin voz y el hijo de puta de mi papa me bar… https://t.co/6DOf7uNuZ3,1
Callate puta,1
@favsitepasa callate tu puta,1
@priscilammtz Tu eres puta y nadie te dice nada,1
Ay wey cállate pinche puta,1
@priscilammtz Callate puta,1
Mi mujer es una puta y se folla al cura. https://t.co/2XN93fcVlu,1
"@Boundreaux CALLATE LA PUTA GTA CON ESO, WERA.",1
@CarmenSalinasLo @juanchoregio @lopezdoriga Con todo el respeto que te mereces chinga a tu puta y verdulera madre Carmelita!,1
"— ¡Ay, qué frío teng... — ¡CALLATE GORDA PUTA, NADIE TE QUIERE ABRAZAR!",1
Ya cállate zorra,1
Callate puta https://t.co/vTXzPIlykZ,1
@andregonzalezz9 Te lo re mereces perra,1
@xVery45 @xDiego7w7 Cállate perra idiota.,1
"@beckyy31 JAJAJAJA pinche idiota, te voy a poner otra vez “Puta” y hasta le voy a enseñar videos tuyos a mi papá. T… https://t.co/FfeH8KNtfI",1
@delfinapalacios Tigre de bengala dice jajajaja callate puta barata.,1
@giselleva21 Eso te mereces por pinche puta,1
"De hecho está muy mal, usar minifalda en invierno, menuda zorra.",1
@camipi_ hija de puta callate,1
@tvchiquita @ananavarro Callate puta,1
Torrente:: Su Mujer Es Puta https://t.co/l9NA3eEFeb vía @YouTube,1
"No puedo creer lo que le hicieron a Cersei, yo se que es una hija de puta pero ni así se merecia lo que le hicieron… https://t.co/uftkVl5ene",1
@adrianaduque71 @Marianny_Garcia @MariaCorinaYA y tu eres de donde puta? respeta a maria corina que si los mal llam… https://t.co/QQ7XYgjQyT,1
Quien no le a dedicado tiempo a una puta que no se merecía ni un te quiero..,1
@WendyZa1108 @Maxlopez_v @Yerlis02 Tu eres puta,1
"@nilo_angeles @feminicidio No, tu eres solo parte del 10% que elige ser puta o no. Y no es justo que el otro 90% sea obligado a ser puta.",1
"Mira vos como quizo quemar al tipo y al final fue igual que siempre, LAS MUJERES SON LAS HIJAS DE PUTA https://t.co/yB3Hmp4vpg",1
@dariogomez @Negl0o Cállate hijo de tu puta madre maldito fascista de mierda neo nazi tecnócrata fallido vas y chingas a tu madre!!,1
@GaabCab Callate puta. Ya te dije no sirvo de amiga,1
de nada odio a esa perra te mereces muchos seguidores!!!!!!,1
Tú eres la mas puta https://t.co/5zig96cVes,1
@segoviasof cállate perra,1
@Maria_23_Roa Callate hija de puta,1
"@enminube_ Pa enseñar las sombras y las rayas tan guays que te haces, perra.",1
@AMSNineTales @SaltyPereza tu eres diamante zorra,1
Pinche puta vas agarrar lo que mereces,1
Si Kim Kardashian’s le dice perra vagabunda a los levantes de su cuñado pff yo porque tendría que quedarme callada PERRAS RASTRERAS,1
@Trifalent_ Tu eres una perra 😍,1
@telecincoes @milaximenez @jjaviervazquez Callate ya puta vieja loca,1
@LucaasNahuelm Callate puta,1
a lara le voy a enseñar a ser puta pq asi no va si yo soy gato ella tiene q ser gata,1
MI NOVIA ES PUTA QUE LA TUYAA TU TU TUYAAAA,1
@rvbiari Tu coño de envidiosa si ke no es realistic zorra https://t.co/ubMlNNbsXk,1
"@_Joseeegomez @brencastro01 callate hija de puta, para ese día tenía el diente arreglado ya, pero el hilo en el lab… https://t.co/56tiVk92LD",1
"No te mereces a Mulan, puta. — // Tomaré esto como una coña de personajes y tal, pero el término como insulto sobra… https://t.co/gmRjVqFejO",1
"@tonialba @Barbijaputa Aquí un señor humorista llamando ""Mala Puta"" a Inés Arrimadas (supuestamente)",1
"@Nyo_Ame -Entra dando una patada voladora que golpea a la yanki en la cara- NADIE SE METE CON MI MAESTRA. Y MENOS TÚ, ZORRA IMPERIALISTA.",1
Tú eres mi perra https://t.co/ICJgFVuH5k,1
Cállate perra!!! https://t.co/aUVQMUoUH3,1
Hay que respetar a todas las mujeres Tu no mereces ningún respeto puta https://t.co/BW8kJhn6Z6,1
"@Saselandia He tenido que dejar el vídeo porque tanta mentira aburre, tú no eres un fanboy, tú eres como una puta q… https://t.co/dEMN2qKa94",1
"@acordinosofia7 @brrian07 Si no fuera por eso, no estarian aca asi que callate zorra",1
@ash_london Cállate zorra,1
@tatefx_ TU ERES LA PUTA Y ESO ES PEOR,1
Tú eres la única puta que cuando me le vengo en la boca me hace gárgaras,1
Mi novia es una puta😳😳❤️,1
"Cállate ya, jodia puta",1
@josebousono CÁLLATE HIJA DE PUTA,1
@Gaston_finos Cállate puta!!!😀,1
"Callate! cerra el orto un ratooo! es mas, no te queres morir mejor? la puta que te pario 🙃",1
"Tú eres bien puta no te importa na pa la escuela bruta no sabes na, peor en la cama sabes cómo hacerlo siempre me lo mamas antes de meterlo",1
@VeroBenavides7 cállate perra,1
@2lolalolamento Tiffany callate la puta jodia boca antes que vaya para Orlando a cagarme en tu madre por puta y des… https://t.co/NMnaMkxmDv,1
Eh Tu Eres Una Puta,1
@DimeHenrry callate puta,1
